coord,lon,lat,height,road_id,vegklasse,name,kommentar,is_real,is_generated,fiber_kabel,TK_kabel,uten_raate,tre_stolpe,staal_stolpe,LED,halogen,build_weight,build_weight4
[6.57573274e+05 7.76899585e+06 8.60800000e+01],19.126873272756256,69.98016443579742,86.08,568826909_E9FF42,0.3996,145.15,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57616022e+05 7.76899943e+06 8.69553721e+01],19.127995551067762,69.98017047530594,86.95537213642173,568826909_E9FF42,0.3996,145.16,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57656322e+05 7.76901558e+06 8.80800000e+01],19.129076176013477,69.98029049245942,88.08,568826909_E9FF42,0.3996,145.17,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57697618e+05 7.76902912e+06 8.80800000e+01],19.13017818035137,69.98038651053514,88.08,568826909_E9FF42,0.3996,145.18,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57739676e+05 7.76904013e+06 8.85298478e+01],19.13129561860301,69.98045948862384,88.5298478242299,568826909_E9FF42,0.3996,145.19,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57780754e+05 7.76905408e+06 8.98135709e+01],19.132392687963,69.98055928609612,89.81357092578351,568826909_E9FF42,0.3996,145.20,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57819430e+05 7.76907367e+06 9.04528554e+01],19.133437052384885,69.98071101271073,90.45285537910856,568826909_E9FF42,0.3996,145.21,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57849355e+05 7.76910503e+06 9.29992153e+01],19.134273857485635,69.98097333621892,92.99921528188143,568826909_E9FF42,0.3996,145.22,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57877364e+05 7.76913820e+06 9.46045203e+01],19.135063876829314,69.98125297724,94.6045203035188,568826909_E9FF42,0.3996,145.23,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57907107e+05 7.76916990e+06 9.37462756e+01],19.135896575419302,69.98151843587237,93.74627558123599,568826909_E9FF42,0.3996,145.24,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57936762e+05 7.76920164e+06 9.18466896e+01],19.136727067731513,69.981784337278,91.84668963992534,568826909_E9FF42,0.3996,145.25,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57965523e+05 7.76923414e+06 8.95322359e+01],19.137535610060723,69.98205755099727,89.53223591906782,568826909_E9FF42,0.3996,145.26,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57995303e+05 7.76926564e+06 9.01084881e+01],19.13836896339623,69.9823211182895,90.10848806886034,568826909_E9FF42,0.3996,145.27,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.58000634e+05 7.76930696e+06 9.48136909e+01],19.13858150244939,69.9826874821732,94.81369091259843,568826909_E9FF42,0.3996,145.28,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57988565e+05 7.76934856e+06 9.73387627e+01],19.138340225149392,69.98306682255613,97.33876266333225,568826909_E9FF42,0.3996,145.29,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57974429e+05 7.76938966e+06 9.84098311e+01],19.13804410080939,69.98344305345049,98.40983107586119,568826909_E9FF42,0.3996,145.30,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57960522e+05 7.76943086e+06 9.88441195e+01],19.1377541227812,69.98382001332601,98.84411952690235,568826909_E9FF42,0.3996,145.31,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57951285e+05 7.76947280e+06 9.88800000e+01],19.137587375561637,69.9842007006318,98.88,568826909_E9FF42,0.3996,145.32,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57966837e+05 7.76951311e+06 9.91655271e+01],19.138064992992785,69.9845517313048,99.16552714095121,568826909_E9FF42,0.3996,145.33,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57984415e+05 7.76955285e+06 9.77948754e+01],19.138594491882987,69.9848965489705,97.79487536793158,568826909_E9FF42,0.3996,145.34,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.57997996e+05 7.76959407e+06 9.71435953e+01],19.13902227491989,69.9852568993903,97.1435953448094,568826909_E9FF42,0.3996,145.35,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.58004819e+05 7.76963690e+06 9.88453808e+01],19.13927648378858,69.985635796726,98.84538079602464,568826909_E9FF42,0.3996,145.36,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.001985664694318889,0.002569202769353575
[6.86332330e+05 7.77369879e+06 8.62000000e+00],19.886763180699955,70.00316576350708,8.62,568826935_B72E56,0.3996,146.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.22080799948592167,0.257902398932388
[6.86376061e+05 7.77367623e+06 7.61048205e+00],19.88785749611594,70.00293278434204,7.610482054184606,568826935_B72E56,0.3996,146.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.3262261622951453,0.37363366978586265
[6.86421820e+05 7.77365750e+06 5.89589389e+00],19.889012802266752,70.00273261389385,5.895893885058842,568826935_B72E56,0.3996,146.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.42731989471416937,0.4796263711917542
[6.86494679e+05 7.77361189e+06 3.78677090e+00],19.890819111186417,70.00227280700126,3.786770899145349,568826935_B72E56,0.3996,147.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.4446725628675931,0.5428168301979914
[6.86531009e+05 7.77358738e+06 4.09351651e+00],19.89171602911144,70.00202768854585,4.093516506678294,568826935_B72E56,0.3996,147.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.47963363907001955,0.5985614236057757
[6.86567595e+05 7.77356326e+06 4.71074389e+00],19.892620452084646,70.00178588440227,4.7107438887944335,568826935_B72E56,0.3996,147.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.43267667376352886,0.5323225981406763
[6.86603858e+05 7.77353867e+06 4.81722229e+00],19.89351543069723,70.00154009351907,4.81722228922242,568826935_B72E56,0.3996,147.4,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.31956144029976946,0.388478670251117
[6.86634133e+05 7.77350738e+06 5.30733766e+00],19.894240029832957,70.00123880379584,5.307337656363024,568826935_B72E56,0.3996,147.5,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.22594328162765623,0.2806164572507774
[6.86658721e+05 7.77347111e+06 4.90000000e+00],19.894805663463266,70.00089707128865,4.9,568826935_B72E56,0.3996,147.6,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.19804496880189235,0.2531292721876675
[6.86689180e+05 7.77344011e+06 4.73566990e+00],19.89553563060071,70.00059821982913,4.735669896349108,568826935_B72E56,0.3996,147.7,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1798267013259965,0.2277300110457315
[6.86725144e+05 7.77341506e+06 4.40014386e+00],19.896421744083632,70.00034855455199,4.400143864694087,568826935_B72E56,0.3996,147.8,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.13962228455640527,0.17244862257574525
[6.86761028e+05 7.77338990e+06 4.90637265e+00],19.897305520425586,70.00009795158164,4.906372652414817,568826935_B72E56,0.3996,147.9,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08093369771872032,0.09158515035706587
[6.86796477e+05 7.77336423e+06 6.92896755e+00],19.898176870663846,69.9998431094791,6.928967553126808,568826935_B72E56,0.3996,147.10,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.06987154112622421,0.06384435618363776
[6.86831987e+05 7.77333855e+06 6.94829496e+00],19.899049748529457,69.99958804315926,6.9482949576421955,568826935_B72E56,0.3996,147.11,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.12320338229107233,0.11529693094691963
[6.86867507e+05 7.77331288e+06 6.48316252e+00],19.89992289525941,69.99933313677133,6.483162523709966,568826935_B72E56,0.3996,147.12,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.21008089948953532,0.2195193520711201
[6.86903323e+05 7.77328764e+06 7.09143039e+00],19.900804655291505,69.9990819125358,7.091430391186632,568826935_B72E56,0.3996,147.13,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.30646262656454815,0.34182428845211016
[6.86939280e+05 7.77326260e+06 7.68775616e+00],19.901690504791564,69.99883229815293,7.687756158818455,568826935_B72E56,0.3996,147.14,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.3416852917249981,0.38921919264553473
[6.86974998e+05 7.77323723e+06 6.71155670e+00],19.902569356862685,69.99857987152498,6.7115567032172345,568826935_B72E56,0.3996,147.15,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2881190000355015,0.34283754245249665
[6.87010706e+05 7.77321182e+06 6.29150960e+00],19.903447867673233,69.99832712751325,6.291509595908471,568826935_B72E56,0.3996,147.16,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2388636798022345,0.3073901262057254
[6.87046511e+05 7.77318657e+06 5.21053337e+00],19.904329240922053,69.99807577017657,5.210533371630828,568826935_B72E56,0.3996,147.17,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2212070407458315,0.2946323770369937
[6.87081967e+05 7.77316081e+06 5.30273333e+00],19.905200419249276,69.99782010655404,5.302733333688357,568826935_B72E56,0.3996,147.18,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1927509539821889,0.252455218728013
[6.68037459e+05 7.77114121e+06 2.30964632e+01],19.404000211849286,69.99279143651543,23.096463235651047,568826911_86A8C0,0.3996,148.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.05481596820551837,0.06127354738191226
[6.67999936e+05 7.77115965e+06 1.94544587e+01],19.403055271117843,69.9929805802621,19.454458706956288,568826911_86A8C0,0.3996,148.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.12289165169769987,0.14401250834118853
[6.67962429e+05 7.77117787e+06 1.46974438e+01],19.40211033196428,69.99316774379376,14.69744380731783,568826911_86A8C0,0.3996,148.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.21402843931715274,0.2450162648970365
[6.67923656e+05 7.77119361e+06 1.17591405e+01],19.401127625141164,69.993333571528,11.759140453305255,568826911_86A8C0,0.3996,148.4,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2071363239396227,0.23456547051762536
[6.67884321e+05 7.77120825e+06 1.11718950e+01],19.40012811908126,69.99348984988059,11.171895003753724,568826911_86A8C0,0.3996,148.5,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.12482487605708927,0.14317788683193233
[6.67845491e+05 7.77122411e+06 1.05459734e+01],19.399144127466414,69.99365680624584,10.545973370986292,568826911_86A8C0,0.3996,148.6,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08453114262559559,0.10058006200197853
[6.67806871e+05 7.77124045e+06 9.08000000e+00],19.398166486891924,69.99382782166398,9.08,568826911_86A8C0,0.3996,148.7,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.11530942596920851,0.13751021338241223
[6.67769360e+05 7.77125918e+06 9.68000000e+00],19.397222330614234,69.9940195680338,9.68,568826911_86A8C0,0.3996,148.8,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.17293718951698944,0.2029765883338149
[6.67734609e+05 7.77128267e+06 1.01013795e+01],19.396359164205155,69.99425199634307,10.101379451607311,568826911_86A8C0,0.3996,148.9,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.240643464454447,0.27406592218963916
[6.67701465e+05 7.77130841e+06 1.05198628e+01],19.395542213802525,69.99450356406072,10.519862755514009,568826911_86A8C0,0.3996,148.10,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.3021740740870416,0.33278993963391695
[6.67668429e+05 7.77133429e+06 1.09800000e+01],19.39472831435039,69.99475626556303,10.98,568826911_86A8C0,0.3996,148.11,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.33940089651084515,0.3629630024892124
[6.67637810e+05 7.77136283e+06 1.07386845e+01],19.39398253777406,69.99503122099928,10.738684493624145,568826911_86A8C0,0.3996,148.12,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2739232578582926,0.28877508705509314
[6.67608948e+05 7.77139326e+06 9.14378357e+00],19.393286202315206,69.99532192257458,9.14378357194587,568826911_86A8C0,0.3996,148.13,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.14365736254960867,0.15091520434368275
[6.67579864e+05 7.77142351e+06 8.29523237e+00],19.39258368588998,69.99561116292041,8.295232367188296,568826911_86A8C0,0.3996,148.14,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08259168048313774,0.08655730669150828
[6.67550739e+05 7.77145374e+06 8.08000000e+00],19.39188005637005,69.99590018055223,8.08,568826911_86A8C0,0.3996,148.15,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.07822860402874376,0.08369421394005232
[6.67521771e+05 7.77148410e+06 8.74565309e+00],19.39118074343578,69.99619033281444,8.74565309172747,568826911_86A8C0,0.3996,148.16,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08528653590163963,0.09174838647202307
[6.67492567e+05 7.77151423e+06 9.38000000e+00],19.39047484713362,69.9964786104663,9.38,568826911_86A8C0,0.3996,148.17,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0893515504016307,0.09321144617707836
[6.67463541e+05 7.77154455e+06 9.28000000e+00],19.389773905379894,69.99676840504992,9.28,568826911_86A8C0,0.3996,148.18,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0870267367443086,0.086825629038056
[6.67434280e+05 7.77157462e+06 8.25150320e+00],19.389066323668096,69.99705611457408,8.25150319818612,568826911_86A8C0,0.3996,148.19,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08604820696786805,0.08557368806925642
[6.67404730e+05 7.77160439e+06 6.76936713e+00],19.388350621787627,69.99734130425128,6.769367128861711,568826911_86A8C0,0.3996,148.20,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.14591961199584474,0.15115851742192218
[6.67378319e+05 7.77163687e+06 4.69625489e+00],19.387722007690897,69.99764872917875,4.696254892084547,568826911_86A8C0,0.3996,148.21,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.25504646053840613,0.26917424690155034
[6.53623594e+05 7.77776035e+06 1.02622183e+01],19.038940982502794,70.06092782047571,10.262218323781966,568826908_87A37E,0.3996,149.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.03236127033588878,0.03578499804223713
[6.53665668e+05 7.77775944e+06 1.41038703e+01],19.040042104080268,70.060894708851,14.103870326091158,568826908_87A37E,0.3996,149.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.045332395071244216,0.04833243941204234
[6.53700987e+05 7.77773704e+06 1.73136741e+01],19.04092878503837,70.06067332640781,17.313674051017625,568826908_87A37E,0.3996,149.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.016162912080331018,0.01645207173275192
[6.53734256e+05 7.77771087e+06 1.93024754e+01],19.041755171362098,70.06041947636453,19.302475410896104,568826908_87A37E,0.3996,149.4,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.53774509e+05 7.77769806e+06 2.06057602e+01],19.04278784846614,70.0602809916306,20.605760225943698,568826908_87A37E,0.3996,149.5,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.53815033e+05 7.77770824e+06 2.15835306e+01],19.043867630123177,70.06034795013937,21.583530558227256,568826908_87A37E,0.3996,149.6,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.53843990e+05 7.77773862e+06 2.01753531e+01],19.04467948736084,70.06060250865224,20.175353102201825,568826908_87A37E,0.3996,149.7,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.008436084504754698,0.010648746434011558
[6.53859649e+05 7.77777808e+06 1.85783788e+01],19.045158619173343,70.06094613828843,18.578378808465676,568826908_87A37E,0.3996,149.8,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.03154355683642172,0.03962034144639987
[6.53883447e+05 7.77781267e+06 1.83056396e+01],19.045842631923897,70.06124136972474,18.30563961866373,568826908_87A37E,0.3996,149.9,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.05733923158284975,0.07200560101915779
[6.53911740e+05 7.77784412e+06 1.88203890e+01],19.046638985645174,70.06150584308345,18.820388972065306,568826908_87A37E,0.3996,149.10,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.06132120340524561,0.07685486496484793
[6.53926693e+05 7.77788358e+06 1.77167405e+01],19.047099691210214,70.06184996064388,17.716740502092645,568826908_87A37E,0.3996,149.11,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.020347446151521637,0.02558932576930432
[6.53932950e+05 7.77792535e+06 1.35733650e+01],19.04733650382884,70.06221985268462,13.573364968204446,568826908_87A37E,0.3996,149.12,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.53954883e+05 7.77796110e+06 9.54007949e+00],19.047973696960348,70.06252653147216,9.540079487103506,568826908_87A37E,0.3996,149.13,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.53977190e+05 7.77799678e+06 5.61302009e+00],19.048620628976813,70.06283244976439,5.613020090223829,568826908_87A37E,0.3996,149.14,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.53980794e+05 7.77803870e+06 2.76025463e+00],19.048788188451255,70.06320520730965,2.7602546296870853,568826908_87A37E,0.3996,149.15,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.008209752458844996,0.00696901683805094
[6.53976382e+05 7.77808096e+06 1.34171974e+00],19.048746269178515,70.06358588354594,1.3417197427375538,568826908_87A37E,0.3996,149.16,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.058203380022260366,0.04419615763376642
[6.53972712e+05 7.77812332e+06 1.50000000e+00],19.04872393707139,70.06396696478853,1.5,568826908_87A37E,0.3996,149.17,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.14905603935418638,0.10999226864084878
[6.53972798e+05 7.77816574e+06 2.85880245e+00],19.048800206425692,70.0643463785538,2.85880245240436,568826908_87A37E,0.3996,149.18,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.20201127293600038,0.14382244847738887
[6.53982542e+05 7.77820677e+06 4.38209471e+00],19.049127178477036,70.0647075247754,4.382094706136217,568826908_87A37E,0.3996,149.19,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.16204467614693455,0.11007545192932654
[6.88788389e+05 7.78837020e+06 8.38280745e+00],19.982259092026066,70.13245784516987,8.38280744871272,568826944_8A04E6,0.3996,150.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.88831582e+05 7.78836484e+06 1.12040800e+01],19.983382017301473,70.13237832731073,11.204080023860557,568826944_8A04E6,0.3996,150.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.88874244e+05 7.78835391e+06 1.27792492e+01],19.984479015289715,70.13224945243928,12.779249180889218,568826944_8A04E6,0.3996,150.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.005388760414720912,0.00815791223198604
[6.88917280e+05 7.78834431e+06 1.33603719e+01],19.985588673785394,70.13213214300823,13.360371913740275,568826944_8A04E6,0.3996,150.4,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.02712457208982069,0.038912445095785335
[6.88960251e+05 7.78833443e+06 1.29961299e+01],19.986696024203823,70.13201242969942,12.996129916550524,568826944_8A04E6,0.3996,150.5,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.06623332560465695,0.09021238907551057
[6.89003107e+05 7.78832471e+06 9.70320075e+00],19.987800648521134,70.13189413322281,9.703200745652543,568826944_8A04E6,0.3996,150.6,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.09739172171777345,0.12856721069667995
[6.89041718e+05 7.78830484e+06 7.03012708e+00],19.98877191507225,70.13168837808897,7.030127078852444,568826944_8A04E6,0.3996,150.7,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1167352279862291,0.15473343841515141
[6.89071791e+05 7.78827294e+06 3.72547961e+00],19.9894929561037,70.13138131086596,3.7254796091266336,568826944_8A04E6,0.3996,150.8,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.16708856863120397,0.1981959411313191
[6.89099753e+05 7.78823898e+06 2.77000000e+00],19.990154113078766,70.13105745972497,2.77,568826944_8A04E6,0.3996,150.9,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.24911526868005254,0.2500400961643996
[6.89132924e+05 7.78820996e+06 3.17000000e+00],19.990962707612276,70.13077385896649,3.17,568826944_8A04E6,0.3996,150.10,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.36505516146564204,0.34024590856407844
[6.89170326e+05 7.78818674e+06 3.20195687e+00],19.991894882441635,70.13053897696464,3.2019568692046207,568826944_8A04E6,0.3996,150.11,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.3700596348842876,0.34871716399919583
[6.89203584e+05 7.78815834e+06 2.67746350e+00],19.992707060409213,70.13026095600895,2.677463496900502,568826944_8A04E6,0.3996,150.12,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.28754232039432076,0.29428547761831036
[6.89239364e+05 7.78813295e+06 1.83024320e+00],19.993591923538318,70.13000780011888,1.830243201791012,568826944_8A04E6,0.3996,150.13,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2909466663523927,0.3131137644410657
[6.89281911e+05 7.78812280e+06 1.96930874e+00],19.994687396610132,70.12988593874718,1.9693087402262857,568826944_8A04E6,0.3996,150.14,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.3721751774881581,0.40027963122475285
[6.89325803e+05 7.78812615e+06 3.48000000e+00],19.9958473070138,70.12988365135797,3.48,568826944_8A04E6,0.3996,150.15,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.37162365657972046,0.40311276045976374
[6.89368338e+05 7.78813725e+06 2.73582747e+00],19.996988306124205,70.12995150813614,2.7358274674233307,568826944_8A04E6,0.3996,150.16,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2542981243453807,0.2794006875426632
[6.89411180e+05 7.78814660e+06 2.16330598e+00],19.998133609954706,70.13000358557555,2.163305981132325,568826944_8A04E6,0.3996,150.17,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1420226075881893,0.15391070198979734
[6.75902727e+05 7.76826091e+06 2.54486837e+01],19.603631964785993,69.96183935174426,25.448683744037925,568826924_8AA0F8,0.3996,151.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.43390882682632836,0.44263661844843216
[6.59861531e+05 7.76676860e+06 2.86712760e+01],19.182609729445247,69.95884790737684,28.671275974774435,568826910_7160E1,0.3996,152.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.06546718826449852,0.06002496389451341
[6.59883038e+05 7.76680533e+06 3.52061042e+01],19.183236358756048,69.95916316657481,35.20610420166816,568826910_7160E1,0.3996,152.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1026968493791516,0.09397857348540568
[6.59902991e+05 7.76684394e+06 3.86907866e+01],19.183825859475235,69.95949619376944,38.690786647645886,568826910_7160E1,0.3996,152.3,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08494994947619387,0.0774264578844238
[6.59921003e+05 7.76688357e+06 4.10578713e+01],19.18436661517414,69.95983959036116,41.05787134366523,568826910_7160E1,0.3996,152.4,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0423494970316266,0.03835001306086079
[6.59941696e+05 7.76692174e+06 4.40515853e+01],19.18497464823471,69.960168201387,44.05158527094182,568826910_7160E1,0.3996,152.5,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.006407005194926258,0.0056221459907756155
[6.59976289e+05 7.76694728e+06 4.55676858e+01],19.18592256066394,69.96037536675675,45.56768582950088,568826910_7160E1,0.3996,152.6,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.60016796e+05 7.76696332e+06 4.50800000e+01],19.187007710733806,69.96049393174158,45.08,568826910_7160E1,0.3996,152.7,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.60057253e+05 7.76697951e+06 4.63194133e+01],19.188091810770036,69.96061383535108,46.31941328291863,568826910_7160E1,0.3996,152.8,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.0,0.0
[6.60099356e+05 7.76699061e+06 4.74082459e+01],19.189209709094737,69.96068718972978,47.40824591214789,568826910_7160E1,0.3996,152.9,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.014525794061105358,0.01849516378697115
[6.60141468e+05 7.76699972e+06 4.90217997e+01],19.190324279128497,69.96074277434866,49.02179968292225,568826910_7160E1,0.3996,152.10,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.058751411785056024,0.07550804635982972
[6.60185013e+05 7.76699996e+06 5.10685268e+01],19.191460283381144,69.9607180303144,51.068526812440076,568826910_7160E1,0.3996,152.11,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.096282440944959,0.12418212729900761
[6.60227716e+05 7.76700734e+06 5.27924559e+01],19.192587168415663,69.96075773214464,52.79245586372349,568826910_7160E1,0.3996,152.12,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08509285875779331,0.11038407932628543
[6.60267193e+05 7.76702558e+06 5.45243529e+01],19.193649445961498,69.96089661123999,54.52435290858517,568826910_7160E1,0.3996,152.13,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.04756410832444107,0.06059543487646049
[6.60304363e+05 7.76704799e+06 5.77449404e+01],19.19465904950677,69.96107408785392,57.74494037278851,568826910_7160E1,0.3996,152.14,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.037204949549107975,0.041758261249955284
[6.60342830e+05 7.76706809e+06 6.13665883e+01],19.195698364877405,69.96123013808693,61.366588256061256,568826910_7160E1,0.3996,152.15,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.08130304245878552,0.08486100770492411
[6.60383981e+05 7.76708170e+06 6.48061184e+01],19.196795994518077,69.96132646567891,64.80611844029436,568826910_7160E1,0.3996,152.16,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.13889701900697296,0.14210659369698891
[6.60427281e+05 7.76708330e+06 6.84586435e+01],19.197928110034265,69.9613141338554,68.4586435179321,568826910_7160E1,0.3996,152.17,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.1642475360575186,0.16041684454877536
[6.78587923e+05 7.76737528e+06 3.14891997e+01],19.671844664184675,69.95209467346407,31.489199749107666,568826932_C4FE14,0.3996,153.1,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.2051810489344648,0.19982915966786854
[6.78596154e+05 7.76733481e+06 3.36067003e+01],19.671978161751234,69.9517273847202,33.60670025230002,568826932_C4FE14,0.3996,153.2,*** Generert stolpe ***,0,1,0,0,1,1,0,1,0,0.15124335373720824,0.14240133377181063
